Class,Subject,Chapter,Title,Resource Types,DIKSHA,YouTube,NCERT,GeoGebra,PhET
5,Mathematics,10,Designs,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Designs,https://www.youtube.com/results?search_query=Class+5+Mathematics+Designs+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Designs,
5,Mathematics,11,Quilt,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Quilt,https://www.youtube.com/results?search_query=Class+5+Mathematics+Quilt+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Quilt,
5,Mathematics,12,Racing Seconds,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Racing+Seconds,https://www.youtube.com/results?search_query=Class+5+Mathematics+Racing+Seconds+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Racing+Seconds,
5,Mathematics,13,Animal Jumps,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Animal+Jumps,https://www.youtube.com/results?search_query=Class+5+Mathematics+Animal+Jumps+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Animal+Jumps,
5,Mathematics,14,Locations W,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Locations+W,https://www.youtube.com/results?search_query=Class+5+Mathematics+Locations+W+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Locations+W,
5,Mathematics,15,Pictures,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Pictures,https://www.youtube.com/results?search_query=Class+5+Mathematics+Pictures+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Pictures,
5,Mathematics,2,Fractions,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Fractions,https://www.youtube.com/results?search_query=Class+5+Mathematics+Fractions+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Fractions,
5,Mathematics,3,Angles as Turns,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Angles+as+Turns,https://www.youtube.com/results?search_query=Class+5+Mathematics+Angles+as+Turns+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Angles+as+Turns,
5,Mathematics,4,Travellers — II,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Travellers+%E2%80%94+II,https://www.youtube.com/results?search_query=Class+5+Mathematics+Travellers+%E2%80%94+II+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Travellers+%E2%80%94+II,
5,Mathematics,5,Far and Near,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Far+and+Near,https://www.youtube.com/results?search_query=Class+5+Mathematics+Far+and+Near+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Far+and+Near,
5,Mathematics,6,The Dairy Farm,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+The+Dairy+Farm,https://www.youtube.com/results?search_query=Class+5+Mathematics+The+Dairy+Farm+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/The+Dairy+Farm,
5,Mathematics,7,Patterns,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Patterns,https://www.youtube.com/results?search_query=Class+5+Mathematics+Patterns+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Patterns,
5,Mathematics,8,Capacity,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Capacity,https://www.youtube.com/results?search_query=Class+5+Mathematics+Capacity+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Capacity,
5,Mathematics,9,Coconut Farm,video; image; document/reading; quiz; worksheet; audio/read-aloud; interactive-math; worked-example-animation,https://diksha.gov.in/search?query=NCERT+Class+5+Mathematics+Coconut+Farm,https://www.youtube.com/results?search_query=Class+5+Mathematics+Coconut+Farm+explanation,https://ncert.nic.in/textbook.php,https://www.geogebra.org/search/Coconut+Farm,
6,English,1,A Bottle of Dew,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+English+A+Bottle+of+Dew,https://www.youtube.com/results?search_query=Class+6+English+A+Bottle+of+Dew+explanation,https://ncert.nic.in/textbook.php,,
6,English,2,The Unlikely Best Friends,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+English+The+Unlikely+Best+Friends,https://www.youtube.com/results?search_query=Class+6+English+The+Unlikely+Best+Friends+explanation,https://ncert.nic.in/textbook.php,,
6,English,3,Neem Baba,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+English+Neem+Baba,https://www.youtube.com/results?search_query=Class+6+English+Neem+Baba+explanation,https://ncert.nic.in/textbook.php,,
6,English,4,Change of Heart,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+English+Change+of+Heart,https://www.youtube.com/results?search_query=Class+6+English+Change+of+Heart+explanation,https://ncert.nic.in/textbook.php,,
6,English,5,Culture and Tradition,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+English+Culture+and+Tradition,https://www.youtube.com/results?search_query=Class+6+English+Culture+and+Tradition+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,1,मातृभूमि,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A5%83%E0%A4%AD%E0%A5%82%E0%A4%AE%E0%A4%BF,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%AE%E0%A4%BE%E0%A4%A4%E0%A5%83%E0%A4%AD%E0%A5%82%E0%A4%AE%E0%A4%BF+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,10,परीक्षा,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%AA%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%AA%E0%A4%B0%E0%A5%80%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%BE+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,11,चेतक की वीरता,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%9A%E0%A5%87%E0%A4%A4%E0%A4%95+%E0%A4%95%E0%A5%80+%E0%A4%B5%E0%A5%80%E0%A4%B0%E0%A4%A4%E0%A4%BE,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%9A%E0%A5%87%E0%A4%A4%E0%A4%95+%E0%A4%95%E0%A5%80+%E0%A4%B5%E0%A5%80%E0%A4%B0%E0%A4%A4%E0%A4%BE+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,12,हिंद महासागर में छोटा-सा हिंदुस्तान,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0+%E0%A4%AE%E0%A5%87%E0%A4%82+%E0%A4%9B%E0%A5%8B%E0%A4%9F%E0%A4%BE-%E0%A4%B8%E0%A4%BE+%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6+%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0+%E0%A4%AE%E0%A5%87%E0%A4%82+%E0%A4%9B%E0%A5%8B%E0%A4%9F%E0%A4%BE-%E0%A4%B8%E0%A4%BE+%E0%A4%B9%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%A8+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,13,पेड़ की बात,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%AA%E0%A5%87%E0%A4%A1%E0%A4%BC+%E0%A4%95%E0%A5%80+%E0%A4%AC%E0%A4%BE%E0%A4%A4,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%AA%E0%A5%87%E0%A4%A1%E0%A4%BC+%E0%A4%95%E0%A5%80+%E0%A4%AC%E0%A4%BE%E0%A4%A4+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,2,गोल,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%97%E0%A5%8B%E0%A4%B2,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%97%E0%A5%8B%E0%A4%B2+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,3,पहली बूँद,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%AA%E0%A4%B9%E0%A4%B2%E0%A5%80+%E0%A4%AC%E0%A5%82%E0%A4%81%E0%A4%A6,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%AA%E0%A4%B9%E0%A4%B2%E0%A5%80+%E0%A4%AC%E0%A5%82%E0%A4%81%E0%A4%A6+explanation,https://ncert.nic.in/textbook.php,,
6,Hindi,4,हार की जीत,video; image; document/reading; quiz; worksheet; audio/read-aloud; vocabulary-visual; pronunciation/audio,https://diksha.gov.in/search?query=NCERT+Class+6+Hindi+%E0%A4%B9%E0%A4%BE%E0%A4%B0+%E0%A4%95%E0%A5%80+%E0%A4%9C%E0%A5%80%E0%A4%A4,https://www.youtube.com/results?search_query=Class+6+Hindi+%E0%A4%B9%E0%A4%BE%E0%A4%B0+%E0%A4%95%E0%A5%80+%E0%A4%9C%E0%A5%80%E0%A4%A4+explanation,https://ncert.nic.in/textbook.php,,
